680000	1520000	5
720000	1520000	5
760000	1520000	1
800000	1520000	5
840000	1520000	8
880000	1520000	14
920000	1520000	15
960000	1520000	6
1000000	1520000	9
1040000	1520000	8
1080000	1520000	5
1120000	1520000	3
1160000	1520000	7
1200000	1520000	5
1240000	1520000	5
1280000	1520000	7
1320000	1520000	19
1360000	1520000	22
1400000	1520000	25
1440000	1520000	76
1480000	1520000	88
1520000	1520000	348
0	1560000	3
40000	1560000	4
80000	1560000	1
120000	1560000	4
160000	1560000	8
200000	1560000	7
240000	1560000	4
280000	1560000	3
320000	1560000	3
360000	1560000	7
400000	1560000	4
440000	1560000	4
480000	1560000	4
520000	1560000	2
560000	1560000	1
600000	1560000	1
640000	1560000	5
680000	1560000	4
720000	1560000	3
760000	1560000	3
800000	1560000	5
840000	1560000	9
880000	1560000	5
920000	1560000	12
960000	1560000	5
1000000	1560000	8
1040000	1560000	3
1080000	1560000	4
1120000	1560000	8
1160000	1560000	8
1200000	1560000	8
1240000	1560000	5
1280000	1560000	12
1320000	1560000	11
1360000	1560000	13
1400000	1560000	12
1440000	1560000	28
1480000	1560000	62
1520000	1560000	83
1560000	1560000	264
0	1600000	1
40000	1600000	2
80000	1600000	6
120000	1600000	14
160000	1600000	7
200000	1600000	5
240000	1600000	8
280000	1600000	5
320000	1600000	7
360000	1600000	10
400000	1600000	5
440000	1600000	2
480000	1600000	5
520000	1600000	3
560000	1600000	4
600000	1600000	1
640000	1600000	4
680000	1600000	1
720000	1600000	0
760000	1600000	3
800000	1600000	6
840000	1600000	6
880000	1600000	7
920000	1600000	15
960000	1600000	10
1000000	1600000	3
1040000	1600000	5
1080000	1600000	1
1120000	1600000	4
1160000	1600000	5
1200000	1600000	7
1240000	1600000	6
1280000	1600000	3
1320000	1600000	5
1360000	1600000	7
1400000	1600000	8
1440000	1600000	20
1480000	1600000	15
1520000	1600000	27
1560000	1600000	83
1600000	1600000	251
0	1640000	4
40000	1640000	4
80000	1640000	3
120000	1640000	2
160000	1640000	7
200000	1640000	2
240000	1640000	7
280000	1640000	3
320000	1640000	4
360000	1640000	7
400000	1640000	4
440000	1640000	3
480000	1640000	2
520000	1640000	3
560000	1640000	1
600000	1640000	1
640000	1640000	1
680000	1640000	2
720000	1640000	1
760000	1640000	1
800000	1640000	5
840000	1640000	5
880000	1640000	4
920000	1640000	7
960000	1640000	2
1000000	1640000	0
1040000	1640000	4
1080000	1640000	8
1120000	1640000	5
1160000	1640000	5
1200000	1640000	5
1240000	1640000	3
1280000	1640000	8
1320000	1640000	3
1360000	1640000	6
1400000	1640000	3
1440000	1640000	12
1480000	1640000	6
1520000	1640000	11
1560000	1640000	29
1600000	1640000	67
1640000	1640000	175
0	1680000	1
40000	1680000	3
80000	1680000	3
120000	1680000	6
160000	1680000	5
200000	1680000	4
240000	1680000	3
280000	1680000	7
320000	1680000	5
360000	1680000	13
400000	1680000	2
440000	1680000	3
480000	1680000	3
520000	1680000	4
560000	1680000	3
600000	1680000	2
640000	1680000	3
680000	1680000	0
720000	1680000	1
760000	1680000	0
800000	1680000	4
840000	1680000	10
880000	1680000	7
920000	1680000	8
960000	1680000	7
1000000	1680000	4
1040000	1680000	2
1080000	1680000	2
1120000	1680000	4
1160000	1680000	5
1200000	1680000	9
1240000	1680000	11
1280000	1680000	4
1320000	1680000	5
1360000	1680000	8
1400000	1680000	10
1440000	1680000	9
1480000	1680000	17
1520000	1680000	23
1560000	1680000	17
1600000	1680000	26
1640000	1680000	63
1680000	1680000	220
0	1720000	2
40000	1720000	1
80000	1720000	2
120000	1720000	7
160000	1720000	5
200000	1720000	4
240000	1720000	7
280000	1720000	4
320000	1720000	2
360000	1720000	8
400000	1720000	3
440000	1720000	3
480000	1720000	3
520000	1720000	1
560000	1720000	3
600000	1720000	2
640000	1720000	4
680000	1720000	2
720000	1720000	1
760000	1720000	4
800000	1720000	6
840000	1720000	7
880000	1720000	5
920000	1720000	5
960000	1720000	7
1000000	1720000	6
1040000	1720000	7
1080000	1720000	6
1120000	1720000	5
1160000	1720000	2
1200000	1720000	3
1240000	1720000	6
1280000	1720000	6
1320000	1720000	5
1360000	1720000	8
1400000	1720000	7
1440000	1720000	7
1480000	1720000	7
1520000	1720000	12
1560000	1720000	14
1600000	1720000	28
1640000	1720000	25
1680000	1720000	60
1720000	1720000	243
0	1760000	7
40000	1760000	1
80000	1760000	8
120000	1760000	4
160000	1760000	14
200000	1760000	8
240000	1760000	3
280000	1760000	4
320000	1760000	6
360000	1760000	15
400000	1760000	10
440000	1760000	5
480000	1760000	9
520000	1760000	7
560000	1760000	2
600000	1760000	1
640000	1760000	4
680000	1760000	5
720000	1760000	1
760000	1760000	3
800000	1760000	5
840000	1760000	8
880000	1760000	9
920000	1760000	11
960000	1760000	5
1000000	1760000	4
1040000	1760000	11
1080000	1760000	1
1120000	1760000	11
1160000	1760000	5
1200000	1760000	6
1240000	1760000	9
1280000	1760000	5
1320000	1760000	7
1360000	1760000	7
1400000	1760000	9
1440000	1760000	9
1480000	1760000	11
1520000	1760000	11
1560000	1760000	12
1600000	1760000	16
1640000	1760000	18
1680000	1760000	31
1720000	1760000	63
1760000	1760000	270
0	1800000	1
40000	1800000	2
80000	1800000	3
120000	1800000	14
160000	1800000	7
200000	1800000	1
240000	1800000	6
280000	1800000	11
320000	1800000	4
360000	1800000	6
400000	1800000	4
440000	1800000	0
480000	1800000	3
520000	1800000	2
560000	1800000	1
600000	1800000	3
640000	1800000	1
680000	1800000	2
720000	1800000	0
760000	1800000	2
800000	1800000	5
840000	1800000	7
880000	1800000	4
920000	1800000	6
960000	1800000	8
1000000	1800000	3
1040000	1800000	8
1080000	1800000	4
1120000	1800000	3
1160000	1800000	7
1200000	1800000	1
1240000	1800000	4
1280000	1800000	3
1320000	1800000	4
1360000	1800000	5
1400000	1800000	5
1440000	1800000	7
1480000	1800000	9
1520000	1800000	13
1560000	1800000	9
1600000	1800000	5
1640000	1800000	7
1680000	1800000	15
1720000	1800000	22
1760000	1800000	47
1800000	1800000	295
0	1840000	1
40000	1840000	1
80000	1840000	3
120000	1840000	7
160000	1840000	3
200000	1840000	2
240000	1840000	2
280000	1840000	2
320000	1840000	3
360000	1840000	3
400000	1840000	1
440000	1840000	0
480000	1840000	1
520000	1840000	0
560000	1840000	1
600000	1840000	0
640000	1840000	0
680000	1840000	0
720000	1840000	3
760000	1840000	2
800000	1840000	8
840000	1840000	0
880000	1840000	3
920000	1840000	4
960000	1840000	5
1000000	1840000	1
1040000	1840000	1
1080000	1840000	1
1120000	1840000	2
1160000	1840000	4
1200000	1840000	3
1240000	1840000	3
1280000	1840000	6
1320000	1840000	6
1360000	1840000	3
1400000	1840000	3
1440000	1840000	2
1480000	1840000	3
1520000	1840000	7
1560000	1840000	7
1600000	1840000	4
1640000	1840000	8
1680000	1840000	9
1720000	1840000	6
1760000	1840000	17
1800000	1840000	101
1840000	1840000	143
0	1880000	0
40000	1880000	2
80000	1880000	7
120000	1880000	1
160000	1880000	5
200000	1880000	1
240000	1880000	2
280000	1880000	2
320000	1880000	2
360000	1880000	4
400000	1880000	2
440000	1880000	2
480000	1880000	1
520000	1880000	0
560000	1880000	2
600000	1880000	0
640000	1880000	2
680000	1880000	1
720000	1880000	3
760000	1880000	1
800000	1880000	1
840000	1880000	1
880000	1880000	2
920000	1880000	4
960000	1880000	1
1000000	1880000	4
1040000	1880000	3
1080000	1880000	2
1120000	1880000	2
1160000	1880000	4
1200000	1880000	0
1240000	1880000	0
1280000	1880000	0
1320000	1880000	0
1360000	1880000	3
1400000	1880000	5
1440000	1880000	4
1480000	1880000	1
1520000	1880000	8
1560000	1880000	5
1600000	1880000	9
1640000	1880000	4
1680000	1880000	6
1720000	1880000	8
1760000	1880000	13
1800000	1880000	19
1840000	1880000	43
1880000	1880000	170
0	1920000	2
40000	1920000	1
80000	1920000	5
120000	1920000	3
160000	1920000	4
200000	1920000	1
240000	1920000	3
280000	1920000	4
320000	1920000	2
360000	1920000	3
400000	1920000	3
440000	1920000	2
480000	1920000	0
520000	1920000	3
560000	1920000	0
600000	1920000	3
640000	1920000	1
680000	1920000	4
720000	1920000	0
760000	1920000	0
800000	1920000	3
840000	1920000	2
880000	1920000	5
920000	1920000	1
960000	1920000	3
1000000	1920000	1
1040000	1920000	1
1080000	1920000	0
1120000	1920000	2
1160000	1920000	0
1200000	1920000	2
1240000	1920000	2
1280000	1920000	4
1320000	1920000	3
1360000	1920000	4
1400000	1920000	2
1440000	1920000	2
1480000	1920000	2
1520000	1920000	3
1560000	1920000	4
1600000	1920000	4
1640000	1920000	6
1680000	1920000	6
1720000	1920000	8
1760000	1920000	5
1800000	1920000	11
1840000	1920000	21
1880000	1920000	58
1920000	1920000	206
0	1960000	2
40000	1960000	0
80000	1960000	3
120000	1960000	1
160000	1960000	1
200000	1960000	2
240000	1960000	3
280000	1960000	2
320000	1960000	2
360000	1960000	0
400000	1960000	0
440000	1960000	2
480000	1960000	0
520000	1960000	4
560000	1960000	0
600000	1960000	0
640000	1960000	1
680000	1960000	0
720000	1960000	0
760000	1960000	2
800000	1960000	0
840000	1960000	1
880000	1960000	3
920000	1960000	4
960000	1960000	0
1000000	1960000	0
1040000	1960000	1
1080000	1960000	0
1120000	1960000	0
1160000	1960000	0
1200000	1960000	2
1240000	1960000	1
1280000	1960000	0
1320000	1960000	1
1360000	1960000	3
1400000	1960000	0
1440000	1960000	1
1480000	1960000	3
1520000	1960000	0
1560000	1960000	3
1600000	1960000	5
1640000	1960000	6
1680000	1960000	0
1720000	1960000	3
1760000	1960000	7
1800000	1960000	5
1840000	1960000	10
1880000	1960000	17
1920000	1960000	34
1960000	1960000	144
0	2000000	5
40000	2000000	0
80000	2000000	1
120000	2000000	5
160000	2000000	6
200000	2000000	5
240000	2000000	1
280000	2000000	3
320000	2000000	2
360000	2000000	1
400000	2000000	2
440000	2000000	2
480000	2000000	1
520000	2000000	1
560000	2000000	1
600000	2000000	0
640000	2000000	2
680000	2000000	1
720000	2000000	0
760000	2000000	1
800000	2000000	1
840000	2000000	0
880000	2000000	2
920000	2000000	4
960000	2000000	1
1000000	2000000	1
1040000	2000000	2
1080000	2000000	1
1120000	2000000	2
1160000	2000000	1
1200000	2000000	1
1240000	2000000	0
1280000	2000000	3
1320000	2000000	0
1360000	2000000	0
1400000	2000000	1
1440000	2000000	2
1480000	2000000	3
1520000	2000000	6
1560000	2000000	4
1600000	2000000	4
1640000	2000000	3
1680000	2000000	6
1720000	2000000	5
1760000	2000000	5
1800000	2000000	5
1840000	2000000	3
1880000	2000000	6
1920000	2000000	22
1960000	2000000	37
2000000	2000000	185
0	2040000	5
40000	2040000	0
80000	2040000	2
120000	2040000	1
160000	2040000	6
200000	2040000	3
240000	2040000	6
280000	2040000	3
320000	2040000	2
360000	2040000	5
400000	2040000	0
440000	2040000	1
480000	2040000	0
520000	2040000	1
560000	2040000	2
600000	2040000	2
640000	2040000	2
680000	2040000	1
720000	2040000	0
760000	2040000	0
800000	2040000	1
840000	2040000	1
880000	2040000	0
920000	2040000	3
960000	2040000	1
1000000	2040000	1
1040000	2040000	1
1080000	2040000	1
1120000	2040000	2
1160000	2040000	2
1200000	2040000	0
1240000	2040000	1
1280000	2040000	1
1320000	2040000	2
1360000	2040000	4
1400000	2040000	1
1440000	2040000	2
1480000	2040000	4
1520000	2040000	5
1560000	2040000	4
1600000	2040000	2
1640000	2040000	3
1680000	2040000	6
1720000	2040000	5
1760000	2040000	2
1800000	2040000	6
1840000	2040000	1
1880000	2040000	7
1920000	2040000	13
1960000	2040000	12
2000000	2040000	67
2040000	2040000	207
0	2080000	1
40000	2080000	3
80000	2080000	3
120000	2080000	4
160000	2080000	1
200000	2080000	3
240000	2080000	1
280000	2080000	4
320000	2080000	2
360000	2080000	1
400000	2080000	2
440000	2080000	0
480000	2080000	1
520000	2080000	0
560000	2080000	1
600000	2080000	1
640000	2080000	1
680000	2080000	2
720000	2080000	0
760000	2080000	0
800000	2080000	2
840000	2080000	1
880000	2080000	1
920000	2080000	3
960000	2080000	2
1000000	2080000	0
1040000	2080000	1
1080000	2080000	1
1120000	2080000	2
1160000	2080000	1
1200000	2080000	0
1240000	2080000	3
1280000	2080000	0
1320000	2080000	1
1360000	2080000	0
1400000	2080000	0
1440000	2080000	3
1480000	2080000	1
1520000	2080000	2
1560000	2080000	2
1600000	2080000	3
1640000	2080000	0
1680000	2080000	2
1720000	2080000	2
1760000	2080000	9
1800000	2080000	6
1840000	2080000	4
1880000	2080000	9
1920000	2080000	13
1960000	2080000	11
2000000	2080000	19
2040000	2080000	69
2080000	2080000	277
0	2120000	1
40000	2120000	2
80000	2120000	3
120000	2120000	5
160000	2120000	2
200000	2120000	1
240000	2120000	3
280000	2120000	0
320000	2120000	3
360000	2120000	1
400000	2120000	2
440000	2120000	0
480000	2120000	1
520000	2120000	0
560000	2120000	0
600000	2120000	2
640000	2120000	0
680000	2120000	1
720000	2120000	0
760000	2120000	0
800000	2120000	2
840000	2120000	2
880000	2120000	2
920000	2120000	3
960000	2120000	1
1000000	2120000	0
1040000	2120000	1
1080000	2120000	0
1120000	2120000	0
1160000	2120000	0
1200000	2120000	1
1240000	2120000	0
1280000	2120000	2
1320000	2120000	0
1360000	2120000	3
1400000	2120000	0
1440000	2120000	1
1480000	2120000	2
1520000	2120000	1
1560000	2120000	1
1600000	2120000	2
1640000	2120000	2
1680000	2120000	3
1720000	2120000	5
1760000	2120000	4
1800000	2120000	4
1840000	2120000	5
1880000	2120000	8
1920000	2120000	9
1960000	2120000	4
2000000	2120000	15
2040000	2120000	22
2080000	2120000	60
2120000	2120000	197
0	2160000	2
40000	2160000	4
80000	2160000	3
120000	2160000	1
160000	2160000	2
200000	2160000	1
240000	2160000	1
280000	2160000	1
320000	2160000	1
360000	2160000	2
400000	2160000	0
440000	2160000	0
480000	2160000	1
520000	2160000	0
560000	2160000	2
600000	2160000	1
640000	2160000	2
680000	2160000	0
720000	2160000	1
760000	2160000	1
800000	2160000	2
840000	2160000	1
880000	2160000	1
920000	2160000	2
960000	2160000	2
1000000	2160000	0
1040000	2160000	2
1080000	2160000	0
1120000	2160000	0
1160000	2160000	1
1200000	2160000	2
1240000	2160000	0
1280000	2160000	1
1320000	2160000	1
1360000	2160000	0
1400000	2160000	1
1440000	2160000	1
1480000	2160000	3
1520000	2160000	1
1560000	2160000	4
1600000	2160000	3
1640000	2160000	3
1680000	2160000	1
1720000	2160000	2
1760000	2160000	4
1800000	2160000	3
1840000	2160000	4
1880000	2160000	2
1920000	2160000	5
1960000	2160000	7
2000000	2160000	13
2040000	2160000	18
2080000	2160000	14
2120000	2160000	41
2160000	2160000	163
0	2200000	2
40000	2200000	3
80000	2200000	2
120000	2200000	5
160000	2200000	1
200000	2200000	3
