360000	640000	21
400000	640000	18
440000	640000	14
480000	640000	30
520000	640000	45
560000	640000	52
600000	640000	115
640000	640000	374
0	680000	6
40000	680000	6
80000	680000	3
120000	680000	9
160000	680000	13
200000	680000	4
240000	680000	9
280000	680000	6
320000	680000	9
360000	680000	9
400000	680000	23
440000	680000	22
480000	680000	25
520000	680000	28
560000	680000	50
600000	680000	65
640000	680000	111
680000	680000	381
0	720000	1
40000	720000	6
80000	720000	2
120000	720000	5
160000	720000	6
200000	720000	3
240000	720000	5
280000	720000	4
320000	720000	2
360000	720000	10
400000	720000	13
440000	720000	28
480000	720000	22
520000	720000	24
560000	720000	26
600000	720000	23
640000	720000	31
680000	720000	89
720000	720000	569
0	760000	2
40000	760000	3
80000	760000	1
120000	760000	6
160000	760000	6
200000	760000	2
240000	760000	6
280000	760000	1
320000	760000	4
360000	760000	16
400000	760000	23
440000	760000	26
480000	760000	23
520000	760000	36
560000	760000	27
600000	760000	31
640000	760000	32
680000	760000	63
720000	760000	151
760000	760000	423
0	800000	3
40000	800000	2
80000	800000	4
120000	800000	8
160000	800000	16
200000	800000	6
240000	800000	12
280000	800000	11
320000	800000	7
360000	800000	13
400000	800000	11
440000	800000	11
480000	800000	13
520000	800000	17
560000	800000	36
600000	800000	27
640000	800000	24
680000	800000	35
720000	800000	31
760000	800000	78
800000	800000	346
0	840000	3
40000	840000	6
80000	840000	3
120000	840000	8
160000	840000	3
200000	840000	3
240000	840000	3
280000	840000	11
320000	840000	7
360000	840000	21
400000	840000	15
440000	840000	16
480000	840000	16
520000	840000	18
560000	840000	22
600000	840000	30
640000	840000	31
680000	840000	35
720000	840000	31
760000	840000	28
800000	840000	123
840000	840000	521
0	880000	4
40000	880000	3
80000	880000	2
120000	880000	7
160000	880000	8
200000	880000	2
240000	880000	6
280000	880000	5
320000	880000	6
360000	880000	8
400000	880000	12
440000	880000	15
480000	880000	11
520000	880000	15
560000	880000	18
600000	880000	28
640000	880000	23
680000	880000	19
720000	880000	13
760000	880000	15
800000	880000	43
840000	880000	131
880000	880000	307
0	920000	3
40000	920000	7
80000	920000	1
120000	920000	11
160000	920000	3
200000	920000	6
240000	920000	3
280000	920000	8
320000	920000	3
360000	920000	15
400000	920000	13
440000	920000	8
480000	920000	8
520000	920000	13
560000	920000	19
600000	920000	24
640000	920000	26
680000	920000	18
720000	920000	10
760000	920000	19
800000	920000	51
840000	920000	60
880000	920000	121
920000	920000	510
0	960000	6
40000	960000	4
80000	960000	3
120000	960000	9
160000	960000	4
200000	960000	7
240000	960000	9
280000	960000	9
320000	960000	5
360000	960000	19
400000	960000	10
440000	960000	15
480000	960000	16
520000	960000	10
560000	960000	18
600000	960000	9
640000	960000	11
680000	960000	18
720000	960000	16
760000	960000	15
800000	960000	23
840000	960000	38
880000	960000	46
920000	960000	144
960000	960000	430
0	1000000	3
40000	1000000	1
80000	1000000	3
120000	1000000	2
160000	1000000	2
200000	1000000	3
240000	1000000	4
280000	1000000	5
320000	1000000	8
360000	1000000	10
400000	1000000	4
440000	1000000	5
480000	1000000	7
520000	1000000	7
560000	1000000	5
600000	1000000	9
640000	1000000	11
680000	1000000	7
720000	1000000	3
760000	1000000	7
800000	1000000	9
840000	1000000	15
880000	1000000	22
920000	1000000	37
960000	1000000	102
1000000	1000000	276
0	1040000	4
40000	1040000	5
80000	1040000	6
120000	1040000	6
160000	1040000	4
200000	1040000	6
240000	1040000	8
280000	1040000	7
320000	1040000	10
360000	1040000	10
400000	1040000	9
440000	1040000	9
480000	1040000	8
520000	1040000	9
560000	1040000	6
600000	1040000	16
640000	1040000	11
680000	1040000	11
720000	1040000	6
760000	1040000	7
800000	1040000	22
840000	1040000	28
880000	1040000	23
920000	1040000	37
960000	1040000	42
1000000	1040000	120
1040000	1040000	494
0	1080000	2
40000	1080000	0
80000	1080000	1
120000	1080000	5
160000	1080000	5
200000	1080000	1
240000	1080000	3
280000	1080000	3
320000	1080000	1
360000	1080000	5
400000	1080000	2
440000	1080000	10
480000	1080000	7
520000	1080000	9
560000	1080000	7
600000	1080000	7
640000	1080000	10
680000	1080000	6
720000	1080000	4
760000	1080000	6
800000	1080000	15
840000	1080000	17
880000	1080000	16
920000	1080000	27
960000	1080000	27
1000000	1080000	29
1040000	1080000	102
1080000	1080000	277
0	1120000	2
40000	1120000	2
80000	1120000	3
120000	1120000	5
160000	1120000	6
200000	1120000	7
240000	1120000	3
280000	1120000	3
320000	1120000	2
360000	1120000	5
400000	1120000	5
440000	1120000	7
480000	1120000	7
520000	1120000	10
560000	1120000	9
600000	1120000	11
640000	1120000	8
680000	1120000	6
720000	1120000	5
760000	1120000	8
800000	1120000	8
840000	1120000	19
880000	1120000	11
920000	1120000	31
960000	1120000	30
1000000	1120000	20
1040000	1120000	65
1080000	1120000	111
1120000	1120000	431
0	1160000	1
40000	1160000	1
80000	1160000	1
120000	1160000	2
160000	1160000	2
200000	1160000	3
240000	1160000	2
280000	1160000	3
320000	1160000	4
360000	1160000	8
400000	1160000	5
440000	1160000	6
480000	1160000	8
520000	1160000	5
560000	1160000	6
600000	1160000	6
640000	1160000	7
680000	1160000	11
720000	1160000	6
760000	1160000	1
800000	1160000	11
840000	1160000	14
880000	1160000	9
920000	1160000	15
960000	1160000	14
1000000	1160000	16
1040000	1160000	29
1080000	1160000	33
1120000	1160000	101
1160000	1160000	304
0	1200000	0
40000	1200000	1
80000	1200000	1
120000	1200000	4
160000	1200000	4
200000	1200000	2
240000	1200000	3
280000	1200000	3
320000	1200000	2
360000	1200000	5
400000	1200000	4
440000	1200000	3
480000	1200000	4
520000	1200000	3
560000	1200000	3
600000	1200000	4
640000	1200000	6
680000	1200000	6
720000	1200000	1
760000	1200000	3
800000	1200000	7
840000	1200000	11
880000	1200000	10
920000	1200000	12
960000	1200000	17
1000000	1200000	10
1040000	1200000	30
1080000	1200000	18
1120000	1200000	36
1160000	1200000	94
1200000	1200000	353
0	1240000	2
40000	1240000	0
80000	1240000	2
120000	1240000	5
160000	1240000	8
200000	1240000	3
240000	1240000	8
280000	1240000	5
320000	1240000	2
360000	1240000	8
400000	1240000	3
440000	1240000	0
480000	1240000	6
520000	1240000	8
560000	1240000	4
600000	1240000	3
640000	1240000	8
680000	1240000	7
720000	1240000	4
760000	1240000	6
800000	1240000	10
840000	1240000	6
880000	1240000	9
920000	1240000	12
960000	1240000	12
1000000	1240000	10
1040000	1240000	26
1080000	1240000	16
1120000	1240000	20
1160000	1240000	47
1200000	1240000	113
1240000	1240000	378
0	1280000	2
40000	1280000	3
80000	1280000	1
120000	1280000	2
160000	1280000	2
200000	1280000	4
240000	1280000	2
280000	1280000	0
320000	1280000	3
360000	1280000	5
400000	1280000	6
440000	1280000	1
480000	1280000	2
520000	1280000	2
560000	1280000	3
600000	1280000	4
640000	1280000	5
680000	1280000	6
720000	1280000	3
760000	1280000	5
800000	1280000	3
840000	1280000	9
880000	1280000	10
920000	1280000	16
960000	1280000	13
1000000	1280000	11
1040000	1280000	31
1080000	1280000	16
1120000	1280000	23
1160000	1280000	19
1200000	1280000	30
1240000	1280000	88
1280000	1280000	209
0	1320000	3
40000	1320000	2
80000	1320000	5
120000	1320000	3
160000	1320000	5
200000	1320000	2
240000	1320000	3
280000	1320000	4
320000	1320000	1
360000	1320000	5
400000	1320000	3
440000	1320000	3
480000	1320000	3
520000	1320000	5
560000	1320000	6
600000	1320000	4
640000	1320000	5
680000	1320000	3
720000	1320000	3
760000	1320000	3
800000	1320000	3
840000	1320000	6
880000	1320000	7
920000	1320000	14
960000	1320000	11
1000000	1320000	8
1040000	1320000	19
1080000	1320000	16
1120000	1320000	13
1160000	1320000	13
1200000	1320000	22
1240000	1320000	32
1280000	1320000	55
1320000	1320000	284
0	1360000	0
40000	1360000	0
80000	1360000	2
120000	1360000	5
160000	1360000	5
200000	1360000	3
240000	1360000	1
280000	1360000	3
320000	1360000	6
360000	1360000	7
400000	1360000	3
440000	1360000	2
480000	1360000	5
520000	1360000	5
560000	1360000	6
600000	1360000	5
640000	1360000	2
680000	1360000	2
720000	1360000	2
760000	1360000	5
800000	1360000	4
840000	1360000	5
880000	1360000	5
920000	1360000	10
960000	1360000	8
1000000	1360000	4
1040000	1360000	17
1080000	1360000	13
1120000	1360000	23
1160000	1360000	18
1200000	1360000	16
1240000	1360000	34
1280000	1360000	37
1320000	1360000	77
1360000	1360000	348
0	1400000	2
40000	1400000	2
80000	1400000	2
120000	1400000	4
160000	1400000	2
200000	1400000	2
240000	1400000	4
280000	1400000	1
320000	1400000	2
360000	1400000	10
400000	1400000	4
440000	1400000	2
480000	1400000	4
520000	1400000	3
560000	1400000	5
600000	1400000	4
640000	1400000	4
680000	1400000	6
720000	1400000	3
760000	1400000	1
800000	1400000	5
840000	1400000	7
880000	1400000	2
920000	1400000	5
960000	1400000	9
1000000	1400000	11
1040000	1400000	14
1080000	1400000	13
1120000	1400000	18
1160000	1400000	12
1200000	1400000	15
1240000	1400000	14
1280000	1400000	20
1320000	1400000	30
1360000	1400000	83
1400000	1400000	371
0	1440000	2
40000	1440000	3
80000	1440000	4
120000	1440000	0
160000	1440000	5
200000	1440000	6
240000	1440000	4
280000	1440000	1
320000	1440000	6
360000	1440000	4
400000	1440000	2
440000	1440000	3
480000	1440000	6
520000	1440000	3
560000	1440000	7
600000	1440000	3
640000	1440000	5
680000	1440000	6
720000	1440000	3
760000	1440000	2
800000	1440000	8
840000	1440000	5
880000	1440000	8
920000	1440000	8
960000	1440000	9
1000000	1440000	13
1040000	1440000	19
1080000	1440000	8
1120000	1440000	10
1160000	1440000	9
1200000	1440000	21
1240000	1440000	18
1280000	1440000	15
1320000	1440000	28
1360000	1440000	29
1400000	1440000	80
1440000	1440000	365
0	1480000	3
40000	1480000	1
80000	1480000	0
120000	1480000	5
160000	1480000	3
200000	1480000	2
240000	1480000	6
280000	1480000	1
320000	1480000	4
360000	1480000	3
400000	1480000	5
440000	1480000	2
480000	1480000	3
520000	1480000	5
560000	1480000	5
600000	1480000	1
640000	1480000	3
680000	1480000	3
720000	1480000	1
760000	1480000	1
800000	1480000	4
840000	1480000	5
880000	1480000	9
920000	1480000	5
960000	1480000	7
1000000	1480000	11
1040000	1480000	14
1080000	1480000	7
1120000	1480000	10
1160000	1480000	12
1200000	1480000	9
1240000	1480000	19
1280000	1480000	10
1320000	1480000	12
1360000	1480000	19
1400000	1480000	25
1440000	1480000	121
1480000	1480000	290
0	1520000	3
40000	1520000	1
80000	1520000	0
120000	1520000	8
160000	1520000	2
200000	1520000	6
240000	1520000	5
280000	1520000	2
320000	1520000	0
360000	1520000	2
400000	1520000	4
440000	1520000	3
480000	1520000	2
520000	1520000	6
560000	1520000	8
600000	1520000	5
640000	1520000	5
680000	1520000	5
720000	1520000	2
760000	1520000	3
800000	1520000	6
840000	1520000	7
880000	1520000	4
920000	1520000	8
960000	1520000	13
1000000	1520000	6
1040000	1520000	9
1080000	1520000	8
1120000	1520000	11
1160000	1520000	11
1200000	1520000	14
1240000	1520000	15
1280000	1520000	19
1320000	1520000	10
1360000	1520000	21
1400000	1520000	29
1440000	1520000	53
1480000	1520000	98
1520000	1520000	445
0	1560000	0
40000	1560000	2
80000	1560000	3
120000	1560000	2
160000	1560000	5
200000	1560000	1
240000	1560000	1
280000	1560000	5
320000	1560000	2
360000	1560000	0
400000	1560000	6
440000	1560000	2
480000	1560000	3
520000	1560000	4
560000	1560000	2
600000	1560000	3
640000	1560000	3
680000	1560000	4
720000	1560000	1
760000	1560000	0
800000	1560000	1
840000	1560000	4
880000	1560000	6
920000	1560000	9
960000	1560000	11
1000000	1560000	6
1040000	1560000	5
1080000	1560000	9
1120000	1560000	9
1160000	1560000	3
1200000	1560000	13
1240000	1560000	13
1280000	1560000	13
1320000	1560000	10
1360000	1560000	17
1400000	1560000	13
1440000	1560000	51
1480000	1560000	85
1520000	1560000	126
1560000	1560000	314
0	1600000	3
40000	1600000	3
80000	1600000	0
120000	1600000	6
160000	1600000	9
200000	1600000	4
240000	1600000	3
280000	1600000	8
320000	1600000	2
360000	1600000	5
400000	1600000	4
440000	1600000	5
480000	1600000	0
520000	1600000	4
560000	1600000	2
600000	1600000	3
640000	1600000	3
680000	1600000	2
720000	1600000	3
760000	1600000	2
800000	1600000	2
840000	1600000	7
880000	1600000	6
920000	1600000	3
960000	1600000	7
1000000	1600000	6
1040000	1600000	7
1080000	1600000	10
1120000	1600000	6
1160000	1600000	7
1200000	1600000	18
1240000	1600000	13
1280000	1600000	3
1320000	1600000	12
1360000	1600000	9
1400000	1600000	13
1440000	1600000	19
1480000	1600000	19
1520000	1600000	51
1560000	1600000	88
1600000	1600000	321
0	1640000	3
40000	1640000	2
80000	1640000	2
120000	1640000	1
160000	1640000	4
200000	1640000	8
240000	1640000	2
280000	1640000	4
320000	1640000	1
360000	1640000	2
400000	1640000	1
440000	1640000	2
480000	1640000	5
520000	1640000	7
560000	1640000	3
600000	1640000	6
640000	1640000	1
680000	1640000	3
720000	1640000	1
760000	1640000	1
800000	1640000	9
840000	1640000	7
880000	1640000	7
920000	1640000	10
960000	1640000	7
1000000	1640000	8
1040000	1640000	7
1080000	1640000	6
1120000	1640000	6
1160000	1640000	5
1200000	1640000	10
1240000	1640000	9
1280000	1640000	13
1320000	1640000	7
1360000	1640000	9
1400000	1640000	17
1440000	1640000	10
1480000	1640000	17
1520000	1640000	30
1560000	1640000	30
1600000	1640000	94
1640000	1640000	265
0	1680000	0
40000	1680000	2
80000	1680000	3
120000	1680000	4
160000	1680000	3
200000	1680000	4
240000	1680000	3
280000	1680000	8
320000	1680000	1
360000	1680000	3
400000	1680000	3
440000	1680000	3
480000	1680000	2
520000	1680000	3
560000	1680000	2
600000	1680000	3
640000	1680000	1
680000	1680000	7
720000	1680000	2
760000	1680000	1
800000	1680000	5
840000	1680000	8
880000	1680000	5
920000	1680000	4
960000	1680000	7
1000000	1680000	8
1040000	1680000	16
1080000	1680000	10
1120000	1680000	6
1160000	1680000	12
1200000	1680000	3
1240000	1680000	13
1280000	1680000	13
1320000	1680000	7
1360000	1680000	11
1400000	1680000	12
1440000	1680000	15
1480000	1680000	16
1520000	1680000	26
1560000	1680000	31
1600000	1680000	44
1640000	1680000	70
1680000	1680000	317
0	1720000	1
40000	1720000	2
80000	1720000	0
120000	1720000	4
160000	1720000	1
200000	1720000	6
240000	1720000	1
280000	1720000	1
320000	1720000	3
360000	1720000	6
400000	1720000	2
440000	1720000	3
480000	1720000	2
520000	1720000	5
560000	1720000	7
600000	1720000	4
640000	1720000	4
680000	1720000	3
720000	1720000	3
760000	1720000	2
800000	1720000	7
840000	1720000	5
880000	1720000	1
920000	1720000	7
960000	1720000	6
1000000	1720000	7
1040000	1720000	7
1080000	1720000	5
1120000	1720000	8
1160000	1720000	4
1200000	1720000	12
1240000	1720000	7
1280000	1720000	7
1320000	1720000	4
1360000	1720000	10
1400000	1720000	9
1440000	1720000	11
1480000	1720000	8
1520000	1720000	6
1560000	1720000	19
1600000	1720000	26
1640000	1720000	31
1680000	1720000	67
1720000	1720000	281
0	1760000	2
40000	1760000	3
80000	1760000	5
120000	1760000	1
160000	1760000	3
200000	1760000	5
240000	1760000	3
280000	1760000	7
320000	1760000	6
360000	1760000	6
400000	1760000	9
440000	1760000	7
480000	1760000	4
520000	1760000	9
560000	1760000	5
600000	1760000	3
640000	1760000	6
680000	1760000	6
720000	1760000	3
760000	1760000	1
800000	1760000	13
840000	1760000	4
880000	1760000	5
920000	1760000	7
960000	1760000	11
1000000	1760000	3
1040000	1760000	14
1080000	1760000	5
1120000	1760000	8
1160000	1760000	5
1200000	1760000	7
1240000	1760000	14
1280000	1760000	10
1320000	1760000	8
1360000	1760000	8
1400000	1760000	10
1440000	1760000	13
1480000	1760000	18
1520000	1760000	16
1560000	1760000	17
1600000	1760000	16
1640000	1760000	17
1680000	1760000	40
1720000	1760000	88
1760000	1760000	345
0	1800000	0
40000	1800000	3
80000	1800000	2
120000	1800000	5
160000	1800000	2
200000	1800000	1
240000	1800000	3
280000	1800000	4
320000	1800000	5
360000	1800000	8
400000	1800000	6
440000	1800000	6
480000	1800000	3
520000	1800000	1
560000	1800000	6
600000	1800000	6
640000	1800000	5
680000	1800000	3
720000	1800000	3
760000	1800000	1
800000	1800000	3
840000	1800000	5
880000	1800000	5
920000	1800000	8
960000	1800000	12
1000000	1800000	8
1040000	1800000	8
1080000	1800000	7
1120000	1800000	9
1160000	1800000	6
1200000	1800000	5
1240000	1800000	7
1280000	1800000	8
1320000	1800000	7
1360000	1800000	14
1400000	1800000	4
1440000	1800000	11
1480000	1800000	15
1520000	1800000	14
1560000	1800000	19
1600000	1800000	20
1640000	1800000	18
1680000	1800000	37
1720000	1800000	38
1760000	1800000	94
1800000	1800000	386
0	1840000	2
40000	1840000	2
80000	1840000	1
120000	1840000	4
160000	1840000	2
200000	1840000	2
240000	1840000	2
280000	1840000	0
320000	1840000	3
360000	1840000	6
400000	1840000	3
440000	1840000	3
480000	1840000	2
520000	1840000	3
560000	1840000	4
600000	1840000	2
640000	1840000	5
680000	1840000	1
720000	1840000	0
760000	1840000	4
800000	1840000	2
840000	1840000	3
880000	1840000	3
920000	1840000	4
960000	1840000	7
1000000	1840000	3
1040000	1840000	1
1080000	1840000	4
1120000	1840000	3
1160000	1840000	2
1200000	1840000	8
1240000	1840000	4
1280000	1840000	2
1320000	1840000	5
1360000	1840000	4
1400000	1840000	4
1440000	1840000	9
1480000	1840000	6
1520000	1840000	12
1560000	1840000	8
1600000	1840000	6
1640000	1840000	11
1680000	1840000	10
1720000	1840000	20
1760000	1840000	24
1800000	1840000	161
1840000	1840000	170
0	1880000	3
40000	1880000	0
80000	1880000	3
120000	1880000	6
160000	1880000	4
200000	1880000	1
240000	1880000	6
280000	1880000	3
320000	1880000	2
360000	1880000	2
400000	1880000	1
440000	1880000	4
480000	1880000	4
520000	1880000	1
560000	1880000	2
600000	1880000	1
640000	1880000	4
680000	1880000	0
720000	1880000	1
760000	1880000	2
800000	1880000	3
840000	1880000	5
880000	1880000	4
920000	1880000	1
960000	1880000	6
1000000	1880000	4
1040000	1880000	7
1080000	1880000	1
1120000	1880000	3
1160000	1880000	2
1200000	1880000	5
1240000	1880000	3
1280000	1880000	6
1320000	1880000	8
1360000	1880000	4
1400000	1880000	4
1440000	1880000	5
1480000	1880000	12
1520000	1880000	9
1560000	1880000	2
1600000	1880000	9
1640000	1880000	8
1680000	1880000	13
1720000	1880000	17
1760000	1880000	13
1800000	1880000	29
1840000	1880000	53
1880000	1880000	228
0	1920000	4
40000	1920000	0
80000	1920000	2
120000	1920000	3
160000	1920000	5
200000	1920000	4
240000	1920000	3
280000	1920000	0
320000	1920000	0
360000	1920000	1
400000	1920000	4
440000	1920000	2
480000	1920000	3
520000	1920000	0
560000	1920000	5
600000	1920000	3
640000	1920000	1
680000	1920000	0
720000	1920000	2
760000	1920000	1
800000	1920000	4
840000	1920000	0
880000	1920000	3
920000	1920000	3
960000	1920000	6
1000000	1920000	4
1040000	1920000	3
1080000	1920000	4
1120000	1920000	1
1160000	1920000	3
1200000	1920000	4
1240000	1920000	0
1280000	1920000	4
1320000	1920000	3
1360000	1920000	2
1400000	1920000	1
1440000	1920000	9
1480000	1920000	7
1520000	1920000	3
1560000	1920000	6
1600000	1920000	9
1640000	1920000	13
1680000	1920000	6
1720000	1920000	8
1760000	1920000	13
1800000	1920000	15
1840000	1920000	26
1880000	1920000	81
1920000	1920000	267
0	1960000	1
40000	1960000	0
80000	1960000	1
120000	1960000	1
160000	1960000	2
200000	1960000	1
240000	1960000	0
280000	1960000	3
320000	1960000	1
360000	1960000	0
400000	1960000	0
440000	1960000	0
480000	1960000	4
520000	1960000	1
560000	1960000	0
600000	1960000	1
640000	1960000	0
680000	1960000	5
720000	1960000	1
760000	1960000	0
800000	1960000	0
840000	1960000	2
880000	1960000	3
920000	1960000	3
960000	1960000	2
1000000	1960000	1
1040000	1960000	1
1080000	1960000	2
1120000	1960000	1
1160000	1960000	2
1200000	1960000	2
1240000	1960000	1
1280000	1960000	3
1320000	1960000	2
1360000	1960000	1
1400000	1960000	3
1440000	1960000	1
1480000	1960000	2
1520000	1960000	1
1560000	1960000	2
1600000	1960000	4
1640000	1960000	5
1680000	1960000	2
1720000	1960000	5
1760000	1960000	3
1800000	1960000	10
1840000	1960000	8
1880000	1960000	20
1920000	1960000	43
1960000	1960000	182
0	2000000	2
40000	2000000	2
80000	2000000	2
120000	2000000	2
160000	2000000	6
200000	2000000	0
240000	2000000	3
280000	2000000	2
320000	2000000	0
360000	2000000	2
400000	2000000	3
440000	2000000	4
480000	2000000	2
520000	2000000	1
560000	2000000	4
600000	2000000	3
640000	2000000	2
680000	2000000	2
720000	2000000	2
760000	2000000	0
800000	2000000	3
840000	2000000	2
880000	2000000	5
920000	2000000	7
960000	2000000	4
1000000	2000000	0
1040000	2000000	3
1080000	2000000	4
1120000	2000000	5
1160000	2000000	2
1200000	2000000	2
1240000	2000000	2
1280000	2000000	2
1320000	2000000	5
1360000	2000000	1
1400000	2000000	1
1440000	2000000	3
1480000	2000000	2
1520000	2000000	0
1560000	2000000	6
1600000	2000000	2
1640000	2000000	1
1680000	2000000	10
1720000	2000000	10
1760000	2000000	5
1800000	2000000	14
1840000	2000000	9
1880000	2000000	15
1920000	2000000	40
1960000	2000000	57
2000000	2000000	215
0	2040000	1
40000	2040000	2
80000	2040000	2
120000	2040000	5
160000	2040000	7
200000	2040000	3
240000	2040000	3
280000	2040000	1
320000	2040000	1
360000	2040000	6
400000	2040000	2
440000	2040000	0
480000	2040000	2
520000	2040000	2
560000	2040000	2
600000	2040000	3
640000	2040000	2
680000	2040000	2
720000	2040000	3
760000	2040000	1
800000	2040000	2
840000	2040000	2
880000	2040000	3
920000	2040000	1
960000	2040000	3
1000000	2040000	1
1040000	2040000	3
1080000	2040000	4
1120000	2040000	5
1160000	2040000	2
1200000	2040000	4
1240000	2040000	2
1280000	2040000	4
1320000	2040000	2
1360000	2040000	3
1400000	2040000	2
1440000	2040000	7
1480000	2040000	2
1520000	2040000	3
1560000	2040000	3
1600000	2040000	5
1640000	2040000	4
1680000	2040000	4
1720000	2040000	6
1760000	2040000	4
1800000	2040000	2
1840000	2040000	7
1880000	2040000	8
1920000	2040000	29
1960000	2040000	15
2000000	2040000	75
2040000	2040000	220
0	2080000	2
40000	2080000	0
80000	2080000	6
120000	2080000	4
160000	2080000	5
200000	2080000	3
240000	2080000	2
280000	2080000	2
320000	2080000	3
360000	2080000	5
400000	2080000	0
440000	2080000	1
480000	2080000	0
520000	2080000	2
560000	2080000	1
600000	2080000	0
640000	2080000	1
680000	2080000	3
720000	2080000	1
760000	2080000	2
800000	2080000	0
840000	2080000	6
880000	2080000	3
920000	2080000	2
960000	2080000	6
1000000	2080000	4
1040000	2080000	2
1080000	2080000	2
1120000	2080000	2
1160000	2080000	4
1200000	2080000	0
1240000	2080000	3
1280000	2080000	5
1320000	2080000	1
1360000	2080000	1
1400000	2080000	1
1440000	2080000	4
1480000	2080000	3
1520000	2080000	3
1560000	2080000	4
1600000	2080000	3
1640000	2080000	5
1680000	2080000	0
1720000	2080000	5
1760000	2080000	7
1800000	2080000	4
1840000	2080000	6
1880000	2080000	8
1920000	2080000	18
1960000	2080000	25
2000000	2080000	31
2040000	2080000	81
2080000	2080000	340
0	2120000	3
40000	2120000	1
80000	2120000	1
120000	2120000	4
160000	2120000	3
200000	2120000	4
240000	2120000	0
280000	2120000	4
320000	2120000	1
360000	2120000	3
400000	2120000	2
440000	2120000	2
480000	2120000	0
520000	2120000	5
560000	2120000	2
600000	2120000	0
640000	2120000	2
680000	2120000	2
720000	2120000	2
760000	2120000	0
800000	2120000	0
840000	2120000	1
880000	2120000	3
920000	2120000	5
960000	2120000	3
1000000	2120000	2
1040000	2120000	1
1080000	2120000	6
1120000	2120000	0
1160000	2120000	2
1200000	2120000	0
1240000	2120000	0
1280000	2120000	3
1320000	2120000	1
1360000	2120000	1
1400000	2120000	0
1440000	2120000	1
1480000	2120000	3
1520000	2120000	2
1560000	2120000	1
1600000	2120000	3
1640000	2120000	5
1680000	2120000	3
1720000	2120000	6
1760000	2120000	2
1800000	2120000	5
1840000	2120000	3
1880000	2120000	7
1920000	2120000	22
1960000	2120000	14
2000000	2120000	20
2040000	2120000	29
2080000	2120000	91
2120000	2120000	243
0	2160000	1
40000	2160000	2
80000	2160000	0
120000	2160000	2
160000	2160000	4
200000	2160000	1
240000	2160000	1
280000	2160000	3
320000	2160000	2
360000	2160000	0
400000	2160000	3
440000	2160000	4
480000	2160000	0
520000	2160000	0
560000	2160000	0
600000	2160000	1
640000	2160000	3
680000	2160000	0
720000	2160000	0
760000	2160000	0
800000	2160000	2
840000	2160000	6
880000	2160000	3
920000	2160000	4
960000	2160000	0
1000000	2160000	2
1040000	2160000	2
1080000	2160000	0
1120000	2160000	2
1160000	2160000	0
1200000	2160000	0
1240000	2160000	2
1280000	2160000	1
1320000	2160000	2
1360000	2160000	2
1400000	2160000	2
1440000	2160000	2
1480000	2160000	3
1520000	2160000	0
1560000	2160000	3
1600000	2160000	0
1640000	2160000	1
1680000	2160000	0
1720000	2160000	2
1760000	2160000	3
1800000	2160000	8
1840000	2160000	1
1880000	2160000	4
1920000	2160000	10
1960000	2160000	9
2000000	2160000	13
2040000	2160000	19
2080000	2160000	35
2120000	2160000	44
2160000	2160000	191
0	2200000	1
40000	2200000	1
80000	2200000	1
120000	2200000	3
160000	2200000	4
200000	2200000	2
